427 1000 1100 246600 61500 25800
428 1000 1400 246500 55800 26600
429 900 1000 250300 61700 25500
430 1000 1200 243600 60100 23000
431 900 1500 267100 63000 22200
432 900 1200 238300 63400 22700
433 900 1100 246000 112800 21200
434 1000 1200 260400 60200 27500
435 1000 1100 295800 82100 24100
436 1000 1100 245100 69900 22100
437 900 900 291900 62800 23300
438 900 900 245000 57700 24100
439 1000 1000 317300 61800 23900
440 1000 1200 239100 57800 23900
441 1000 1100 259100 60900 24200
442 900 1000 260500 90300 26600
443 1000 1000 281500 54100 28900
444 1000 1000 293100 63900 24800
445 1000 1100 273700 58500 29600
446 900 1000 256100 59200 26100
447 900 1000 277200 114200 26900
448 1100 1300 337600 75100 22300
449 1000 1000 263000 63600 62000
450 1000 1100 287200 63800 28300
451 1000 1000 301300 63100 29600
452 1000 1100 271900 66000 25500
453 1000 1100 265000 71700 24400
454 1000 1300 282400 68100 24800
455 1000 1100 311800 62900 27600
456 1000 1000 276300 95300 28400
457 1000 1000 300500 58400 27100
458 1000 1100 307400 68800 28300
459 1000 1100 273000 67900 28600
460 1000 1100 285300 59800 32200
461 1000 1100 285800 74500 61400
462 1000 1100 269600 63600 26400
463 1100 1000 310500 70500 26700
464 1100 1000 289600 67800 24300
465 1100 1100 285100 67100 28900
466 1100 1000 286500 69600 32500
467 1000 1100 288000 66300 73500
468 1000 1300 316300 64800 28400
469 1100 1200 285400 106500 28800
470 1000 1400 301300 65600 29600
471 1000 1100 276900 75900 22500
472 1100 1100 283700 79600 27900
473 1000 1100 327400 72300 26800
474 1100 1100 309700 76700 25700
475 1000 1100 308000 67900 29100
476 1000 1000 302400 74200 62400
477 1000 1100 324800 64500 31200
478 1100 1000 329600 81200 27500
479 1000 1100 294100 74300 26000
480 1000 1100 297500 68600 61500
481 1100 1400 296100 117600 30900
482 1000 1200 345400 69800 33200
483 1100 1100 346800 69700 33000
484 1100 1100 293100 70600 29400
485 1100 1100 309900 73300 31400
486 1100 1000 360700 64900 35500
487 1100 1100 302400 81000 25800
488 1100 1300 315200 76500 32800
489 1100 1100 306200 78200 61300
490 1000 1600 352800 75500 28200
491 1000 1200 344300 81600 26700
492 1100 1100 355400 70000 36200
493 1200 1400 326800 79300 32200
494 1000 1100 350400 76700 58900
495 1000 1100 309400 80300 25500
496 1100 1100 325400 77500 28900
497 1100 1100 317000 107700 31200
498 1100 1100 325800 74600 31900
499 1100 1100 374400 71700 33600
500 1100 1100 339100 73600 37000
501 1000 1200 325900 74900 30900
502 1100 1100 359100 76100 34500
503 1000 1100 322900 78100 31700
504 1100 1200 331600 77600 30200
505 1100 1400 395300 79100 36000
506 1100 1100 313000 92000 39900
507 1200 1300 334600 87200 28400
508 1100 1100 333100 108100 35500
509 1200 1600 360700 79300 33400
510 1100 1200 331600 77000 33500
511 1100 1200 325800 128100 28000
512 1100 1100 362000 78600 30100
513 1100 1300 335300 81100 29200
514 1100 1100 332600 86500 61500
515 1200 1200 358500 81500 36400
516 1200 1100 429300 90000 29700
517 1100 1400 412900 78500 35900
518 1100 1200 340900 79200 34200
519 1100 1200 376000 76300 33600
520 1100 1200 349400 77200 36100
521 1100 1100 350300 71100 39800
522 1100 1100 360800 83700 27800
523 1100 1200 342800 85100 30800
524 1100 1100 366800 83400 34600
525 1100 1200 381000 90200 32800
526 1100 1200 446000 227600 104300
527 1200 1400 414500 92300 33300
528 1200 1700 413000 80300 36200
529 1100 1300 386100 83400 35500
530 1200 1200 375900 88700 33000
531 1200 1200 415400 83200 39900
532 1300 1300 427400 106200 70300
533 1200 1200 356000 87000 35400
534 1200 1200 380600 76900 39200
535 1200 1300 367400 134500 32800
536 1200 1300 375900 102400 33400
537 1100 1200 359700 140400 32200
538 1100 1400 356500 124800 33100
539 1100 1300 369100 80700 41500
540 1100 1400 373100 91500 31600
541 1200 1200 426100 90600 39400
542 1200 1300 387400 91300 41600
543 1300 1700 381400 94000 37500
544 1200 1200 414400 100000 26700
545 1200 1400 384100 90000 37400
546 1300 1400 394000 94700 41200
547 1100 1200 420800 86700 56700
548 1400 1500 395000 86200 77700
549 1300 1300 391300 96800 37600
550 1300 1200 391400 94900 37200
551 1200 1200 388100 155400 35900
552 1300 1400 407200 99500 37800
553 1200 1300 383300 93400 35100
554 1200 1200 431100 92400 36600
555 1200 1200 381000 82200 41300
556 1200 1200 397200 82900 44000
557 1200 1200 402000 104800 123100
558 1200 1400 427300 147900 37300
559 1200 1300 426000 87500 38900
560 1300 1300 437400 97200 37700
561 1200 1200 470600 97100 33400
562 1200 1300 450500 93500 41000
563 1200 1300 441400 93700 39000
564 1200 1300 481500 98500 38000
565 1300 1300 422700 130600 34700
566 1300 1300 427100 102300 37800
567 1300 1300 461600 91100 42200
568 1200 1500 480500 94700 41900
569 1300 1300 409500 93500 41200
570 1200 1400 409500 100700 37100
571 1200 1300 414100 92300 38900
572 1200 1200 409200 135700 81000
573 1300 1500 437500 105800 37500
574 1300 1400 419900 105900 40000
575 1300 1300 498000 103600 38700
576 1300 1300 517800 128800 45500
577 1200 1600 425700 101200 38700
578 1200 1300 431600 95000 39800
579 1300 1300 475200 107000 45800
580 1300 1300 435800 151400 35300
581 1300 1300 441200 105300 38400
582 1300 1300 438300 93500 46200
583 1300 1300 470300 110100 35100
584 1300 1400 463000 148700 39300
585 1200 1400 477700 115100 39700
586 1400 1600 454000 107300 43400
587 1300 1300 494300 106700 43800
588 1300 1300 442100 183800 36600
589 1400 1400 449200 111500 44500
590 1200 1300 453900 103700 42500
591 1300 1400 506700 113000 42900
592 1300 1300 454600 132200 43600
593 1300 1300 461500 109400 40700
594 1400 1600 452300 115300 40900
595 1300 1400 451700 110700 41000
596 1400 1300 443300 142100 40800
597 1300 1400 489000 106200 45200
598 1300 1400 436000 107600 37500
599 1300 1300 457200 92100 46000
600 1500 2200 613800 123100 45500
601 1300 1400 679800 112400 48100
602 1800 1800 537000 124600 41400
603 1500 18000 480500 104400 48200
604 1300 1500 537400 116400 41400
605 1300 1400 470100 111800 77400
606 1300 1400 465300 107600 44400
607 1300 1400 474100 120500 42700
608 1400 1300 507000 112800 41100
609 1600 1500 602300 171600 40000
610 1300 1700 597500 114400 49600
611 1500 1800 487900 115800 67600
612 1400 1500 491600 225800 43900
613 1300 1600 539500 97800 57500
614 1300 1400 497800 143200 50200
615 1400 1500 496700 133200 57700
616 1300 1700 555200 165500 55100
617 1400 1900 510800 107500 44000
618 1400 1400 510900 111800 78200
619 1300 1700 539800 107700 50600
620 1400 1400 536400 111200 51100
621 1400 1400 468300 114400 38500
622 1400 1400 528900 140500 122200
623 1600 2000 859300 284300 66400
624 1400 1900 661900 122600 44700
625 1400 1600 546300 112100 47800
626 1400 1600 511000 117700 49000
627 1400 1400 543300 120100 46600
628 1400 1400 511100 149400 45800
629 1300 1400 504400 112100 50300
630 1400 1400 490200 120500 42900
631 1400 1400 530800 119400 44900
632 1400 3100 622300 130200 45100
633 1400 1700 507800 314600 102100
634 1400 1600 514000 133000 47200
635 1400 1500 571400 115200 60000
636 1400 1700 502800 108000 48800
637 1400 1500 581900 130900 44500
638 1300 1400 502300 147800 46500
639 1400 1700 639100 131000 100900
640 1500 1900 593100 159000 60700
641 1400 1900 530000 120200 52800
642 1600 1700 585600 136900 49000
643 1400 1500 569500 127300 50100
644 1400 1600 536300 152200 50700
645 1400 1500 816300 126600 49500
646 1400 1600 586300 124400 50200
647 1500 1800 665000 129300 44100
648 1400 1600 568500 124200 53700
649 1400 1500 570200 142200 39200
650 1400 1600 567200 166400 53300
651 1400 1400 550700 116100 52700
652 1500 1500 563900 130800 51900
653 1400 1500 547300 136400 56000
654 1500 1800 520900 132100 45000
655 1500 1400 580700 131900 50700
656 1500 1600 550000 159700 52000
657 1500 1800 543700 126300 47200
658 1500 1600 569600 136700 53300
659 1600 1600 614300 149600 45600
660 1500 1800 561100 131100 51200
661 1400 1800 599100 131200 53600
662 1400 1500 606100 127600 51500
663 1500 1500 570200 131800 86800
664 1500 1400 583900 123900 47600
665 1400 1500 555600 129100 45300
666 1500 1600 553700 156200 52700
667 1500 1600 648700 135800 54700
668 1400 1700 790600 122800 54900
669 1400 1500 561900 163500 73500
670 1400 1500 582100 137500 89800
671 1500 1500 579900 143500 48900
672 1500 1600 568400 132800 52500
673 1400 1600 590800 133100 57100
674 1500 1600 701700 139200 55600
675 1500 1900 622900 145500 46700
676 1500 1600 639300 126600 62600
677 1500 1600 632100 166800 54800
678 1500 1600 671500 158100 60900
679 1500 1700 579600 144900 53100
680 1500 1700 626200 141600 49400
681 1500 1700 638600 129000 58500
682 1400 1800 659600 134800 57300
683 1500 1600 609300 144700 49600
684 1400 1600 587500 176500 51000
685 1500 1500 581600 174400 50400
686 1400 1500 618900 137800 53000
687 1500 1500 608400 129600 53100
688 1600 2000 629800 139300 54900
689 1700 2000 726900 152600 49000
690 1500 1600 612300 143000 51500
691 1500 1500 654600 146000 53700
692 1600 1600 628600 149100 55200
693 1500 1600 638500 182500 59400
694 1500 1600 677200 147900 96900
695 1500 1800 592500 137300 52900
696 1600 1700 614800 141800 56000
697 1500 1600 632400 146500 56800
698 1500 1700 608100 154300 50000
699 1500 1600 695200 145300 48900
700 1600 1800 699100 204900 51300
701 1600 1900 659900 148300 51400
702 1600 1700 641800 180100 61400
703 1600 1600 620200 147800 96600
704 1600 1700 632100 144800 62400
705 1700 1700 636100 164800 56000
706 1600 1700 674800 139600 64600
707 1600 1800 622700 136900 58500
708 1500 1600 643600 150700 58800
709 1600 1600 1081300 308100 70300
710 1700 1900 692800 162000 60500
711 1700 1700 665000 153400 65000
712 1600 1700 681900 157400 58500
713 1600 1600 705000 186600 64900
714 1400 1800 628600 127600 91600
715 1600 1700 718800 157800 56600
716 1600 1700 654500 146000 64200
717 1600 1600 635100 142900 60200
718 1600 1800 778000 154900 60100
719 1600 2100 665100 156300 58300
720 1600 1700 657900 150000 55900
721 1600 1600 701100 161200 60700
722 1600 1700 702600 156100 60200
723 1500 1700 662400 145500 84400
724 1600 1700 707700 140000 63800
725 1600 2000 680700 184800 64700
726 1600 1700 655600 150100 104200
727 1600 1700 1188400 306400 84200
728 1600 2000 650700 168300 65200
729 1600 1800 684100 165200 60100
730 1600 1700 685800 207300 60900
731 1700 1900 661400 157700 58500
732 1600 1600 634400 163200 53600
733 1500 1700 663400 159400 52700
734 1700 1700 719700 160900 62500
735 1600 1600 750700 157500 63200
736 1600 1700 947900 269400 76000
737 1700 2200 740800 158600 66700
738 1800 1900 782100 160900 65200
739 1700 1700 754400 151900 65000
740 1700 2900 753900 153800 66100
741 1700 1800 712800 189700 67600
742 1600 1900 717100 200600 64400
743 1800 1800 749100 208700 74400
744 1600 1700 699900 161800 143000
745 1600 1700 829100 165200 98400
746 1600 1900 687100 165100 51500
747 1600 1600 702900 176400 57300
748 1800 2200 710900 180400 59200
749 1700 1800 667100 177700 52700
750 1600 1700 691700 153200 61800
751 1700 1800 712000 162100 63900
752 1700 1700 717900 207600 60100
753 1700 1800 776200 177900 63200
754 1700 2000 867100 163400 62900
755 1600 2200 732800 170700 63800
756 1700 1800 771900 140600 76600
757 1600 1800 752300 170700 59000
758 1700 1700 749100 194700 58600
759 1700 2000 758400 165300 60600
760 1600 1700 762700 149300 66100
761 1700 1900 776700 167800 61700
762 1600 1700 804200 149200 65400
763 1700 1900 1091100 179800 90900
764 1700 2100 714600 213000 65400
765 1700 1900 751000 216600 63000
766 1900 2000 777700 228100 73600
767 1800 1800 757400 208400 64700
768 1600 1700 766300 194800 68900
769 1700 1800 812100 189800 69500
770 1700 2000 744900 218900 58400
771 1800 1800 837400 220100 67800
772 1700 2000 767500 160500 115400
773 1700 1800 784200 165000 107600
774 1700 1800 727800 258800 103600
775 1700 2000 796400 156000 116900
776 1800 1800 760700 180500 95600
777 1700 1800 780600 180800 95300
778 1800 1800 771400 182000 102500
779 1800 2200 811700 346300 164900
780 1900 2200 793200 186300 103900
781 1800 1800 813000 163900 111300
782 1900 1900 772900 190700 100500
783 1800 1800 805500 181100 98400
784 1900 1900 783100 190800 109300
785 1900 2100 795400 180600 113100
786 1800 2000 805300 177700 115800
787 1800 1800 959900 278000 82400
788 1800 1900 813600 203800 70700
789 1700 1800 814400 196400 93600
790 1900 2300 785900 233000 68300
791 1900 2000 829400 219200 80300
792 1800 1900 779200 216200 63500
793 1800 1900 808000 230600 64400
794 1800 1800 810100 219600 65500
795 1800 2100 941900 252800 85600
796 1800 2300 789900 220300 72600
797 1800 2000 799500 209300 76300
798 1800 2000 857600 192400 72600
799 1900 2000 845600 209800 72100
800 1800 2000 869800 162800 77200
801 1900 2000 850200 192100 70200
802 1700 1800 916900 179100 77200
803 1700 1800 1044400 241300 86900
804 16300 2300 935400 213500 67900
805 1800 2100 850100 197000 68400
806 1800 1900 845400 225400 70600
807 1800 1900 845400 197200 70600
808 1800 1700 867900 168000 68000
809 1800 1900 914700 184500 78300
810 2000 2200 843800 212800 64300
811 14300 2200 905300 189400 76200
812 1800 1900 815900 185600 73200
813 1900 2000 854300 204700 71400
814 1900 2200 812000 197000 64200
815 1800 1900 859600 170600 85800
816 1800 1900 842900 179700 67900
817 2000 2000 846400 189100 76700
818 1900 1900 1006300 239300 82200
819 1800 2100 870000 209200 73700
820 1900 1900 821700 201600 79000
821 1700 1800 815500 191900 79800
822 1800 1900 863200 195300 110200
823 2000 1900 932900 210200 118000
824 2000 2300 859900 223000 82000
825 2000 2000 885000 246700 75600
826 2000 2200 952400 194300 78700
827 1900 2000 925400 187700 88100
828 1800 2100 887800 191300 70800
829 1900 2000 922700 176900 112800
830 1900 1900 906300 198700 75200
831 1900 2000 914300 202200 77100
832 1800 2000 921400 186100 74700
833 2000 2300 880400 194900 78100
834 2100 2200 884900 215300 81400
835 1900 2000 942700 199700 79000
836 2000 2200 913300 205100 83600
837 2100 19300 923500 189900 87300
838 2000 2000 906100 192800 80100
839 1900 2000 898900 275200 182000
840 2000 2200 888400 255200 74900
841 2000 2100 1001500 254500 84900
842 2000 2200 971000 196000 77100
843 1800 2000 956000 182200 75900
844 2000 2000 941500 213800 80100
845 2100 2100 969900 223300 72300
846 1900 2400 956600 207600 70600
847 2000 2300 888500 198600 87900
848 1900 1900 933900 174200 85700
849 1900 2000 933500 205300 68800
850 1900 1900 970700 234500 75300
851 2000 2400 907600 222900 66500
852 2000 2200 903100 218100 108500
853 2100 2300 928600 283900 76400
854 1900 2000 1018100 199300 83000
855 2000 2300 966200 224100 69200
856 1900 2100 980600 211100 81100
857 2000 2100 965000 210200 80200
858 2000 2200 992400 201700 86300
859 2100 2400 1133300 210000 86200
860 2100 2400 947700 220000 80700
861 2100 2300 952200 229700 84900
862 2000 2000 912600 204200 122700
863 2200 2400 963500 275900 75300
864 2000 2100 967000 199100 89300
865 2100 2100 1080600 406700 149500
866 2100 2400 1041700 220600 93400
867 2200 2300 979500 207300 75900
868 1900 2100 961900 240900 77400
869 2200 2200 972400 205000 101700
870 2100 2100 970500 224700 74800
